id,us-gdp,GeoName,us-popu,state_abbr,Has Airport,Has Ferry Terminal,Has Train Station,total_attractions,total_reviews,five_score,four_score,three_score,two_score,one_score,tourism_quality,population_attraction_score,tourism_attraction_scores,harris_market_potential,Latitude,Longitude,Area
34031,21466037.0,Passaic,518345.0,NJ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419142154878.51,0.0,69543409.36716361,41.034349262661465,-74.30086988913085,540.9881977050281
34033,5990899.0,Salem,65058.0,NJ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41160011788.91,0.0,44213957.32587746,39.576775171371835,-75.35798569038832,1024.7466066028371
34035,41717064.0,Somerset,346331.0,NJ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271531352717.94,0.0,63640884.862800494,40.56350690488872,-74.61633664417629,833.4057576818877
34037,4995896.0,Sussex,145645.0,NJ,0,0,0,3.0,1264.0,947.0,178.0,72.0,31.0,36.0,11280.0,97898738069.16,461182415.64,51119359.27191775,41.13930235423885,-74.69089205727809,1462.5259084820916
34039,37410781.0,Union,572810.0,NJ,0,0,1,1.0,608.0,557.0,41.0,5.0,4.0,1.0,5927.0,537392878679.57,352587426.93,84133367.06282732,40.65993264199155,-74.3082241280015,287.4821956500019
34041,3950881.0,Warren,110494.0,NJ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74265770193.76,0.0,49855220.081889115,40.85714859246052,-74.99734934583212,992.9291089395712
35001,39405632.0,Bernalillo,674980.0,NM,1,0,1,13.0,7199.0,2860.0,2105.0,1658.0,366.0,210.0,53014.0,154529761268.66,985914196.26,15735351.486050325,35.05135542483768,-106.67019960618362,4953.594274110151
35003,91048.0,Catron,3726.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834879626.07,0.0,14060715.722569408,33.915351884246476,-108.404762398956,30994.85718947349
35005,2028801.0,Chaves,64644.0,NM,1,0,0,3.0,2099.0,928.0,105.0,786.0,209.0,71.0,13753.0,14929985213.74,235624661.31,14558064.257723378,33.36331806459791,-104.46687957921274,25347.086217746662
35006,602156.0,Cibola,27238.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6249026496.49,0.0,14385170.761900855,34.91257798293011,-107.9997243174786,19815.72892831974
35007,447875.0,Colfax,12356.0,NM,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965216366.45,0.0,15081246.652508544,36.606136739278085,-104.64684253857368,15062.113469365437
35009,3086968.0,Curry,47960.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600388283.72,0.0,15251979.771572253,34.5741917793728,-103.34702971158332,5657.932117965693
35011,76089.0,De Baca,1679.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395000840.4,0.0,14731634.076427875,34.3424135117032,-104.41195788796516,9593.944924303782
35013,7869402.0,Doña Ana,221655.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48933048387.61,0.0,13884673.915958283,32.35264838360237,-106.83272163462934,16952.51602591974
35015,6227554.0,Eddy,60899.0,NM,1,0,1,1.0,572.0,248.0,227.0,67.0,16.0,14.0,4610.0,13881129608.54,76810998.5,14503539.646381827,32.47146285826636,-104.30446575907172,17677.590428877123
35017,1142178.0,Grant,27892.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6083634434.43,0.0,13686464.210444242,32.739002553586246,-108.38245576552464,18097.56899551763
35019,161349.0,Guadalupe,4432.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044375278.86,0.0,14744885.53207286,34.86334059626583,-104.79063113285544,12452.842511482162
35021,40815.0,Harding,636.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153432663.21,0.0,15123339.245150136,35.85793540454103,-103.82004870653222,8463.61146899639
35023,200800.0,Hidalgo,4090.0,NM,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869491633.73,0.0,13323766.680634636,31.914158272296937,-108.7149771565149,16069.153578727131
35025,5858935.0,Lea,73103.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17220977070.41,0.0,15036560.676766548,32.79214934740862,-103.41247812625608,18100.927131297965
35027,637290.0,Lincoln,20421.0,NM,1,0,0,2.0,438.0,404.0,21.0,5.0,5.0,3.0,4241.0,4680585972.67,74449212.54,14346325.959035724,33.74530782725495,-105.45929587178463,20435.92966629695
35028,2518249.0,Los Alamos,19340.0,NM,0,0,0,2.0,1355.0,581.0,645.0,113.0,12.0,4.0,11450.0,4635091435.16,235237713.14,15214029.005396526,35.8693158565793,-106.30734548251908,454.4444042799089
35029,853713.0,Luna,25486.0,NM,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514034614.88,0.0,13508410.98651401,32.18221545872968,-107.749771903099,13473.1264800885
35031,2280076.0,McKinley,71484.0,NM,1,0,1,1.0,329.0,264.0,56.0,7.0,0.0,2.0,3118.0,16386822172.46,61135427.26,14449174.479740605,35.58066418758983,-108.26182317953474,23653.983365382872
35033,104947.0,Mora,4203.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001135716.42,0.0,14922619.32671669,36.01059609821882,-104.94497505504052,7815.5684112744275
35035,2833927.0,Otero,68538.0,NM,1,0,0,4.0,2293.0,535.0,1361.0,312.0,49.0,36.0,17620.0,15454286181.05,291284399.91,14082604.351676656,32.61314467672002,-105.74144255453666,28670.821332827556
35037,291027.0,Quay,8624.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085329691.63,0.0,15154763.892744482,35.104348396039505,-103.54974846417814,11533.79028505915
35039,1003760.0,Rio Arriba,40249.0,NM,0,0,0,25.0,12286.0,6221.0,2183.0,2762.0,768.0,352.0,92610.0,9440151958.03,1875574825.97,14755037.013592511,36.50958027207721,-106.69308368120856,24463.89136265812
35041,666509.0,Roosevelt,19017.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565371008.1,0.0,15077608.785309862,34.021183382757854,-103.48002530011487,9951.517285129052
35043,3750354.0,Sandoval,151439.0,NM,0,0,1,1.0,303.0,272.0,14.0,7.0,4.0,6.0,2874.0,35813002833.17,58832057.91,14918918.214363825,35.68861056879721,-106.86593944475877,15660.422791623629
35045,5137504.0,San Juan,120866.0,NM,1,0,0,3.0,1236.0,1081.0,120.0,20.0,10.0,5.0,11875.0,27599795005.3,243076724.94,14517269.0938466,36.508510765837485,-108.32060316246168,23661.62249060398
35047,653900.0,San Miguel,27167.0,NM,1,0,1,1.0,481.0,345.0,122.0,11.0,2.0,1.0,4475.0,6437906870.61,84657368.55,14857262.289598016,35.48058467942912,-104.81589795724732,19318.0647240029
35049,7327711.0,Santa Fe,155404.0,NM,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36859509839.68,0.0,15052798.58199156,35.506926945581796,-105.97627321079464,7950.530549582789
35051,310298.0,Sierra,11498.0,NM,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561681325.99,0.0,13896142.634368766,33.13049100468297,-107.19237894648316,18738.548614345364
35053,481622.0,Socorro,16303.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717119650.27,0.0,14243145.44657672,34.007187956600475,-106.93039924031626,28828.936470538694
35055,1013338.0,Taos,34700.0,NM,1,0,0,12.0,5811.0,4315.0,819.0,528.0,90.0,59.0,52053.0,8228126879.14,1056150871.8,14928942.08585921,36.57815937000276,-105.63102582163226,8964.07885700463
35057,497109.0,Torrance,15318.0,NM,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602397283.56,0.0,14686126.191053774,34.64046215199303,-105.85081958323026,14069.844772527078
35059,159542.0,Union,4097.0,NM,0,0,0,1.0,505.0,325.0,155.0,22.0,2.0,1.0,4583.0,999662231.5,87432706.0,15318693.165135637,36.48166847948506,-103.47097051336108,15033.09237685674
35061,1632158.0,Valencia,77233.0,NM,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18667961629.6,0.0,15140330.88428823,34.7154580142614,-106.80906235124012,4567.234502505932
36001,34560195.0,Albany,316301.0,NY,1,0,0,5.0,1790.0,1289.0,402.0,67.0,18.0,14.0,16424.0,144376302013.46,499889764.25,33760000.14506831,42.600176429237216,-73.97355857095516,1447.1994091860172
36003,1440041.0,Allegany,46921.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20169281286.18,0.0,27743735.83110825,42.257391752767944,-78.02755847202597,2881.1283878126246
36005,43193892.0,Bronx,1421089.0,NY,0,1,1,1.0,545.0,0.0,0.0,329.0,117.0,99.0,1649.0,1443874728551.8,154552399.85,122722175.1766335,40.84920909017314,-73.85307830850367,155.99962180649345
36007,9094136.0,Broome,198703.0,NY,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91878530483.2,0.0,31784740.4404782,42.16022168523725,-75.81957008305406,1963.9036085254256
36009,2754369.0,Cattaraugus,76650.0,NY,0,0,0,1.0,235.0,151.0,43.0,18.0,11.0,12.0,1960.0,32910826902.15,54008399.04,27490082.521129977,42.24865936110484,-78.67882302432257,3699.781011813527
36011,2922864.0,Cayuga,75791.0,NY,0,0,0,5.0,1615.0,1382.0,167.0,39.0,17.0,10.0,15356.0,31728871153.06,421112652.67,27635100.085109435,43.010326725094465,-76.57435820803795,2378.3428628504903
36013,4533912.0,Chautauqua,126785.0,NY,1,1,0,1.0,582.0,519.0,54.0,9.0,0.0,0.0,5658.0,53556772688.73,150900813.66,26869186.38466787,42.30293828651861,-79.4057907211763,4218.729095620073
36015,3632541.0,Chemung,82830.0,NY,1,0,0,1.0,762.0,0.0,610.0,115.0,25.0,12.0,5402.0,37166077621.67,164063776.42,29868832.62493673,42.14125377646589,-76.76002196502016,1134.5494483715931
36017,2122158.0,Chenango,46637.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20902861829.27,0.0,30233330.887824487,42.49351060418114,-75.61157851353802,2462.4054084066233
36019,3551838.0,Clinton,79996.0,NY,1,1,1,2.0,1963.0,1214.0,522.0,133.0,58.0,36.0,17000.0,25068641086.62,399250993.07,21013202.97186956,44.74622328264184,-73.67817574456275,3017.8211998520255
36021,2431593.0,Columbia,62039.0,NY,0,1,1,1.0,842.0,577.0,201.0,46.0,9.0,9.0,7589.0,30829706545.14,245825248.98,35287170.92007822,42.25007010335294,-73.63187050612578,1756.626183266099
36023,1756948.0,Cortland,46489.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20473702983.9,0.0,29376669.774542537,42.59500715035829,-76.07026690621683,1377.8644107320551
36025,2045734.0,Delaware,44753.0,NY,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21427635111.22,0.0,33167998.741313532,42.19810286934278,-74.96645121850518,4007.459079325615
36027,14690159.0,Dutchess,298039.0,NY,1,1,1,4.0,2321.0,999.0,1106.0,170.0,25.0,21.0,19589.0,167734188813.27,681025497.13,41930512.03206118,41.765163496518014,-73.7428574918692,2239.5618527921224
36029,59608198.0,Erie,954350.0,NY,1,1,1,13.0,6674.0,4460.0,1691.0,344.0,113.0,66.0,59796.0,378069049944.7,1547128477.3,27910296.06549909,42.758233985551755,-78.77965183786512,3430.504081765878
36031,1692277.0,Essex,37292.0,NY,0,1,1,10.0,4548.0,3121.0,997.0,320.0,61.0,49.0,40637.0,12877282137.36,1039156230.57,23193433.05026917,44.11721752261526,-73.7727094420613,5182.348276420531
36033,1921925.0,Franklin,47040.0,NY,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15183895534.82,0.0,21477436.19702136,44.59294662192638,-74.30376171758553,4600.001916204805
36035,1811181.0,Fulton,53055.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22023772352.91,0.0,28254516.193338916,43.11384685461862,-74.4221748133949,1448.4779146934782
36037,2384296.0,Genesee,57988.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23959525763.61,0.0,26632501.47053507,43.00092326818272,-78.19371463043389,1378.592515290162
36039,2366047.0,Greene,48493.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23811403903.28,0.0,34693534.861403674,42.27651976698727,-74.12270649916366,1788.1360766527794
36041,223186.0,Hamilton,5114.0,NY,0,0,0,3.0,807.0,695.0,87.0,10.0,10.0,5.0,7711.0,1914601943.46,207700866.38,25067681.601762645,43.66112162764525,-74.49735513458019,4911.5894193761405
36043,1739737.0,Herkimer,60082.0,NY,0,1,0,2.0,528.0,291.0,195.0,22.0,10.0,10.0,4588.0,23442986410.79,123244061.0,26154146.47484009,43.41927598331748,-74.96236406555806,3970.628604103653
36045,6333785.0,Jefferson,117680.0,NY,1,1,0,6.0,3712.0,2361.0,1026.0,213.0,63.0,49.0,32845.0,41678868328.8,783290494.84,23498378.74209239,43.99882343373764,-76.05228044055714,5086.022756020683
36047,102898460.0,Kings,2637486.0,NY,0,1,1,24.0,13654.0,6343.0,5017.0,1629.0,381.0,284.0,111128.0,2875011343541.54,9063313181.79,123134116.32580696,40.63436521926507,-73.95022580537524,263.5916352555112
36049,1095018.0,Lewis,26745.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9852033392.37,0.0,24396154.952600848,43.78509432611127,-75.44865120050936,3527.3166616093154
36051,2122378.0,Livingston,61629.0,NY,0,0,0,1.0,156.0,151.0,4.0,0.0,0.0,1.0,1543.0,25875227153.81,42469931.51,27206814.773128927,42.72804998218528,-77.77547579428249,1777.8173018287862
36053,2256545.0,Madison,67397.0,NY,0,0,0,1.0,218.0,149.0,36.0,17.0,8.0,8.0,1870.0,28629960064.89,52146335.68,28447648.669435676,42.912772235494195,-75.66966381881781,1811.259603900248
36055,48488895.0,Monroe,756547.0,NY,1,0,1,3.0,1567.0,847.0,554.0,118.0,29.0,19.0,13451.0,288307141096.93,345534124.88,26661111.581993755,43.309161106683575,-77.68017836152146,3787.916510913061
36057,1877330.0,Montgomery,49611.0,NY,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21471220665.39,0.0,29664581.797845285,42.90228162905018,-74.4396826879388,1115.77521188035
36059,100751877.0,Nassau,1391112.0,NY,0,0,1,2.0,87.0,84.0,3.0,0.0,0.0,0.0,864.0,1152559435585.07,47667273.62,75818563.58983743,40.73214586636411,-73.58558543551493,1231.1208316633683
36061,766795323.0,New York,1578801.0,NY,0,1,1,211.0,106183.0,45533.0,26624.0,16323.0,10699.0,7004.0,762016.0,1811161253996.89,30018234367.6,276737254.35212433,40.77401825572608,-73.97000876208642,92.14185127690185
36063,9723695.0,Niagara,211891.0,NY,1,1,1,12.0,8791.0,2895.0,4078.0,1071.0,391.0,356.0,66996.0,81578054728.72,1640210044.47,25058753.3879625,43.33611156264858,-78.77081663246123,3181.5538920379113
36065,11005641.0,Oneida,229942.0,NY,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91591868090.05,0.0,27053275.78252717,43.24176706951577,-75.43584362074311,3438.0372214643585
36067,31746331.0,Onondaga,472094.0,NY,1,0,1,2.0,506.0,321.0,146.0,37.0,1.0,1.0,4529.0,192321924762.11,125275552.52,28593337.88900812,43.005795363797986,-76.19464192920255,2213.230077606871
36069,6353724.0,Ontario,112660.0,NY,0,0,0,1.0,823.0,431.0,273.0,73.0,21.0,25.0,6853.0,46896276946.16,189774713.2,27386716.12433521,42.8528441577309,-77.2998159933425,1833.6340961320489
36071,20096575.0,Orange,404997.0,NY,1,1,1,5.0,2544.0,1852.0,493.0,131.0,41.0,27.0,23097.0,258641087494.62,909260194.17,49409866.13503051,41.40219187796284,-74.30557781913613,2283.590768740742
36073,1390217.0,Orleans,39711.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15659393938.93,0.0,25341451.136209156,43.38228243248527,-78.23044410632897,2273.3942882490564
36075,6903610.0,Oswego,118124.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45815676291.39,0.0,25790361.27844955,43.46388778304879,-76.20870141673663,3601.421714436958
36077,2604486.0,Otsego,60758.0,NY,0,0,1,2.0,1449.0,603.0,658.0,158.0,20.0,10.0,11976.0,26861698167.74,348073783.33,30195777.544669215,42.63376356791876,-75.0326059513157,2773.027620776008
36079,3844149.0,Putnam,98176.0,NY,0,0,1,1.0,279.0,211.0,45.0,9.0,9.0,5.0,2529.0,65474869535.75,100274009.12,51249249.099222794,41.426720983807314,-73.74951003550139,668.3896426950778
36081,99156555.0,Queens,2328141.0,NY,1,1,1,6.0,3179.0,2220.0,746.0,147.0,34.0,32.0,28856.0,2549605809618.9,2446846828.86,112860962.68365444,40.65467467763438,-73.84079625962994,493.59318407669394
36083,9802754.0,Rensselaer,160740.0,NY,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72153553513.49,0.0,31851339.550780877,42.711053543293005,-73.50971213256503,1800.7959005137398
36085,16883653.0,Richmond,493484.0,NY,0,1,0,2.0,312.0,310.0,1.0,0.0,0.0,1.0,3109.0,495097833033.88,203142966.45,86180638.83066534,40.56187953975237,-74.13839363255073,280.3103871764053
36087,18207178.0,Rockland,339256.0,NY,0,1,1,2.0,319.0,266.0,33.0,9.0,3.0,8.0,2974.0,272055391995.45,147787456.26,67681331.86298333,41.152545130677446,-74.02422045333664,542.8204759051686
36089,4719282.0,St. Lawrence,108410.0,NY,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35506530618.66,0.0,21789236.734392907,44.49639341675472,-75.06894277450345,7678.159767662095
36091,12203500.0,Saratoga,237962.0,NY,0,0,1,6.0,2021.0,1373.0,484.0,100.0,30.0,34.0,18096.0,98339947781.25,532088220.15,28975168.86418931,43.107368661475505,-73.86391915696136,2286.458888284589
36093,9235873.0,Schenectady,160214.0,NY,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71303897488.4,0.0,31870529.472898975,42.81812123391636,-74.05857257406497,568.4304048582064
36095,963860.0,Schoharie,30152.0,NY,0,0,0,1.0,1081.0,580.0,355.0,89.0,25.0,32.0,9078.0,13802026559.46,273818874.71,31710021.644124303,42.588219291792015,-74.44211759111968,1704.157133552275
36097,508685.0,Schuyler,17800.0,NY,0,0,0,11.0,5824.0,3991.0,1428.0,275.0,67.0,63.0,52631.0,7823048001.58,1493998771.42,28817244.77811611,42.39379829496839,-76.87517613122954,945.7613349651372
36099,1521050.0,Seneca,33576.0,NY,0,0,0,6.0,1763.0,1221.0,360.0,113.0,40.0,29.0,15651.0,14255386631.66,445795234.17,27854351.666618377,42.78107794067888,-76.82377223683663,1077.342888070466
36101,4448016.0,Steuben,93105.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40339886293.11,0.0,28386749.27476787,42.26781794791719,-77.38380248339287,3893.0317720549488
36103,102403209.0,Suffolk,1533118.0,NY,1,1,1,5.0,813.0,734.0,37.0,7.0,6.0,29.0,7705.0,805485295301.4,256457809.67,42184509.98685317,40.94044997975937,-72.68527774341898,6410.430159529234
36105,3143164.0,Sullivan,79694.0,NY,0,0,0,1.0,562.0,437.0,98.0,14.0,7.0,6.0,5230.0,43325424985.37,180024717.98,38876789.81894732,41.716421977997626,-74.7681116566979,2720.833076497424
36107,1619333.0,Tioga,48087.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22035027169.41,0.0,30587652.49160012,42.170297195469246,-76.30625898191933,1440.3362988045917
36109,6003916.0,Tompkins,106044.0,NY,1,0,0,4.0,1740.0,1048.0,556.0,101.0,29.0,6.0,15396.0,46622198229.39,454998899.46,29434377.599561315,42.45201867851938,-76.47365412977649,1354.2980608250516
36111,7429326.0,Ulster,183704.0,NY,0,0,0,6.0,1896.0,1254.0,448.0,115.0,34.0,45.0,16697.0,98232689292.07,565140036.23,38707512.97876186,41.88814562680186,-74.25856951631634,3158.5762694611453
36113,4654786.0,Warren,65773.0,NY,1,0,1,15.0,6473.0,4853.0,1049.0,357.0,97.0,117.0,58661.0,24994530549.81,1601934229.98,25883113.803242695,43.56095794428491,-73.84599864391812,2522.628912432979
36115,2020092.0,Washington,60975.0,NY,0,0,1,8.0,4062.0,3021.0,611.0,225.0,111.0,94.0,36314.0,24269634705.61,1043883228.7,27262262.299560785,43.31370986940612,-73.43076439903896,2286.3106703760236
36117,3825288.0,Wayne,91201.0,NY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36147790651.6,0.0,25968661.28348816,43.325385562436395,-77.04824329946356,3817.340074154916
36119,86266760.0,Westchester,999607.0,NY,1,1,1,5.0,2128.0,1516.0,454.0,105.0,26.0,27.0,19291.0,745347466004.8,898711019.41,66030082.54010381,41.151545425314346,-73.75338651235366,1358.3907162900437
36121,1818142.0,Wyoming,40017.0,NY,0,0,0,2.0,627.0,174.0,348.0,65.0,18.0,22.0,4842.0,16976281499.66,133194001.42,27257401.603831995,42.70243472003922,-78.22438307584764,1660.8711103717935
36123,1029388.0,Yates,24634.0,NY,0,0,0,2.0,505.0,328.0,128.0,28.0,13.0,8.0,4450.0,10538209503.89,130263752.88,27924305.28652022,42.63344370240266,-77.10544920587141,1039.1650046692569
37001,6674694.0,Alamance,173876.0,NC,0,0,1,1.0,315.0,288.0,26.0,0.0,1.0,0.0,3090.0,80238146131.45,96677731.13,28908636.054517426,36.0437098770056,-79.39942481745217,1242.1645062060982
37003,843864.0,Alexander,36467.0,NC,0,0,0,1.0,124.0,122.0,0.0,1.0,1.0,0.0,1226.0,16900653479.44,41252599.9,27814954.34897395,35.92102631369419,-81.1770268467541,766.9526970876028
37005,303326.0,Alleghany,11066.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4962124001.18,0.0,26849911.11163451,36.49154148463995,-81.12701599633743,685.7553195538809
37007,761818.0,Anson,22254.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742558848.41,0.0,26402021.61138343,34.97378944168406,-80.1027120263681,1550.947744554489
37009,763359.0,Ashe,26764.0,NC,0,0,0,3.0,720.0,158.0,275.0,97.0,70.0,120.0,4428.0,11966035050.08,148969504.32,26701619.986958303,36.4340929101907,-81.5003844647985,1250.9743168817706
37011,631571.0,Avery,17502.0,NC,0,0,0,15.0,6283.0,4266.0,1275.0,381.0,168.0,193.0,54913.0,7912693000.32,1932765212.93,26774357.621147756,36.07660503430638,-81.922601374505,724.9454875440673
37013,1876283.0,Beaufort,44438.0,NC,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16471291502.38,0.0,23167925.439210523,35.486983815004805,-76.8453144054592,2698.845085465723
37015,629495.0,Bertie,17425.0,NC,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888994318.56,0.0,24769926.589784008,36.06562720374482,-76.96671399416228,2077.366958580098
37017,1415802.0,Bladen,29565.0,NC,0,1,0,4.0,1423.0,1307.0,89.0,16.0,6.0,5.0,13863.0,11541226658.53,416580059.23,23620345.41125257,34.6146329432456,-78.56370000219013,2529.9406796263547
37019,5377103.0,Brunswick,144814.0,NC,0,1,0,17.0,5840.0,3377.0,1789.0,426.0,120.0,128.0,50154.0,51919939538.41,1482844837.71,22024588.697122723,34.038875583718834,-78.22740716304784,2986.100379183753
37021,14891710.0,Buncombe,271719.0,NC,1,0,0,51.0,22611.0,15677.0,4463.0,1062.0,788.0,621.0,198919.0,121221778050.26,7382093917.72,27161366.62557226,35.611180734613164,-82.5300993835231,1947.9482990047072
37023,2598472.0,Burke,87634.0,NC,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39932542241.46,0.0,27241327.45327051,35.74961063989199,-81.7047784737672,1504.572286707711
37025,8456989.0,Cabarrus,231726.0,NC,1,0,1,16.0,5847.0,2765.0,1557.0,871.0,314.0,340.0,44558.0,110431958720.57,1412639959.89,30461503.523429938,35.38678393980272,-80.55187915452426,1054.127271473963
37027,2394254.0,Caldwell,80561.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36630724988.78,0.0,27221446.84196807,35.95303877832075,-81.54643729228874,1385.5484915449024
37029,174140.0,Camden,10816.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275785333.03,0.0,24952075.82731071,36.34112162164101,-76.16095040386604,863.5208219019141
37031,2559203.0,Carteret,68718.0,NC,0,1,0,14.0,4089.0,3493.0,415.0,89.0,48.0,44.0,38746.0,23308333769.19,995855287.87,21227411.63077782,34.861259808430475,-76.53574306691395,3724.6766504292423
37033,346378.0,Caswell,22701.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10351381558.0,0.0,28038147.323384907,36.39327421582742,-79.33352347690503,1224.4626194453438
37035,9060348.0,Catawba,161821.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75604334418.76,0.0,28737201.85139612,35.66204235355262,-81.21507055978927,1211.7249726142325
37037,1823846.0,Chatham,78111.0,NC,0,0,0,7.0,1683.0,1026.0,514.0,82.0,26.0,35.0,14787.0,35500351038.96,448900633.76,27989706.73681535,35.702620396873826,-79.25539400463835,2026.6171325658788
37039,795760.0,Cherokee,29195.0,NC,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13049572538.24,0.0,26491464.3288352,35.13385720392201,-84.06344520599691,1402.622748886173
37041,576747.0,Chowan,13791.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375462132.41,0.0,24539887.118252095,36.12656153887936,-76.60213036560185,652.7888691795586
37043,212641.0,Clay,11350.0,NC,0,0,0,2.0,551.0,435.0,74.0,22.0,6.0,14.0,5056.0,5090581823.41,203753552.95,26494913.194774292,35.05719070605929,-83.75016274486161,661.5946663125527
37045,4212383.0,Cleveland,100318.0,NC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46442899881.53,0.0,27920126.008184757,35.334089800211025,-81.55554328860569,1369.6470124330597
37047,1505255.0,Columbus,49953.0,NC,0,0,0,1.0,26.0,22.0,3.0,0.0,1.0,0.0,246.0,18931309083.07,7979085.08,22869278.316027552,34.26564508334723,-78.65503087174328,2726.0780234823505
37049,5083471.0,Craven,100277.0,NC,1,1,0,2.0,1979.0,999.0,552.0,331.0,75.0,22.0,15902.0,36608235036.9,433457225.52,22841276.754508503,35.11768582104169,-77.08200383698704,2173.3411662913804
37051,18159314.0,Cumberland,337249.0,NC,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138349734161.38,0.0,25913503.307001293,35.048730560224406,-78.82767939756339,1878.8858222591216
37053,832050.0,Currituck,29714.0,NC,0,1,0,4.0,1888.0,629.0,918.0,202.0,59.0,80.0,14640.0,11455738163.1,413075375.78,24556415.02577602,36.367299483604874,-75.93694920095635,1462.6404822655204
37055,2541999.0,Dare,37889.0,NC,0,1,0,25.0,11552.0,6650.0,3348.0,1153.0,233.0,168.0,98530.0,12961744303.45,2443341045.04,21791742.88353406,35.66493669402215,-75.68523331338605,4281.1125939318335
