State,County,Latitude,Longitude
Louisiana,Winn Parish,31.944271679235875,-92.63686151463276
Illinois,Henry County,41.35313649596045,-90.13140830902486
Oregon,Lincoln County,44.645843626639206,-123.90765469645723
Maine,York County,43.42922578251751,-70.67014653986308
South Dakota,Codington County,44.97785283579885,-97.18861842071578
Georgia,Pike County,33.09226524233996,-84.38923464134125
Georgia,Stewart County,32.07846218430391,-84.83520237444014
New Jersey,Monmouth County,40.286159288526136,-74.15936096025231
Arkansas,Clay County,36.36834604394136,-90.41737175452123
Arkansas,Faulkner County,35.14703263144815,-92.33203022481187
Oklahoma,Delaware County,36.40823875369667,-94.80261249851732
Iowa,Keokuk County,41.33646547497974,-92.17864231562905
Illinois,Greene County,39.35613778146116,-90.39053604344049
Minnesota,Lake County,47.52322135084049,-91.40882912117587
Georgia,Troup County,33.033510371410955,-85.02833679242265
California,Humboldt County,40.705009078231555,-123.91581944406822
Tennessee,Dickson County,36.149048117593395,-87.35665506875172
Minnesota,Anoka County,45.27324392131759,-93.2464740643839
South Dakota,Bon Homme County,42.98837234775919,-97.88465085347707
Tennessee,Greene County,36.17535124578897,-82.8458266591858
Virginia,Sussex County,36.92175189911246,-77.26179461896939
Indiana,St. Joseph County,41.616718005077,-86.28985767896289
North Dakota,Pembina County,48.76748462280879,-97.5518181099283
South Dakota,Bennett County,43.194916813564454,-101.66398910026894
Louisiana,Vernon Parish,31.108331932234652,-93.18428298013168
Maine,Penobscot County,45.400512321313315,-68.64942812896376
Maryland,Talbot County,38.7491001783087,-76.1786170603008
Georgia,Stephens County,34.55406884048104,-83.29318722295568
California,Riverside County,33.74367357987511,-115.99381776881191
Arkansas,Baxter County,36.287167830140824,-92.33696515534088
Mississippi,Attala County,33.086293472598136,-89.58154159583782
Iowa,Story County,42.03624149234283,-93.46504476413166
Kansas,Bourbon County,37.8552256170511,-94.84929683875745
Virginia,Cumberland County,37.512100783111805,-78.24495832714672
South Carolina,Sumter County,33.91617218028036,-80.38231603301843
Alaska,Lake And Peninsula Borough,58.279073233494955,-156.54731727024586
West Virginia,Wyoming County,37.60961182828521,-81.54917723560175
California,Kern County,35.342621500444935,-118.73002806577927
Texas,Cooke County,33.63920034685173,-97.2126261277878
South Carolina,Orangeburg County,33.43899147837972,-80.80029973455143
Wisconsin,Taylor County,45.211543886396285,-90.50125253607952
Minnesota,Mower County,43.67150100681655,-92.75248993188472
Minnesota,Murray County,44.02212108521851,-95.76327686880211
Rhode Island,Providence County,41.871368408017254,-71.57852017460849
Missouri,Phelps County,37.877128584681074,-91.79236489205564
Mississippi,Prentiss County,34.6182874720292,-88.5200953249494
Kentucky,Whitley County,36.75807331399615,-84.14517776083005
Indiana,Starke County,41.28092643796401,-86.64764856420226
Texas,Williamson County,30.647522638061137,-97.60040382983519
Unknown,Patillas Municipio,18.000745942783396,-65.98884916332443
Iowa,Mitchell County,43.35643162281843,-92.78905335040017
Georgia,Emanuel County,32.58976190474634,-82.30170846201739
Louisiana,Catahoula Parish,31.666189791262052,-91.84699383347923
Pennsylvania,Carbon County,40.918207764794246,-75.7088539517709
Nebraska,Pawnee County,40.13154287895472,-96.23705516910555
Tennessee,Unicoi County,36.11073063480213,-82.43234282999006
South Carolina,Spartanburg County,34.93090905673226,-81.99076230716025
Wisconsin,Marathon County,44.89828570995369,-89.75905892319321
Nevada,Elko County,41.1457829624339,-115.35770071040258
West Virginia,Braxton County,38.699872717732724,-80.7192881386573
Michigan,Wexford County,44.33836680749494,-85.57841380932003
Texas,Cochran County,33.604142440489206,-102.82843563163217
Pennsylvania,Blair County,40.48111671369334,-78.34829588953637
Missouri,Hickory County,37.940785698370995,-93.32072087020767
Missouri,Barry County,36.70990352892275,-93.82907248894846
Minnesota,Ramsey County,45.01711067799663,-93.09956765732811
Arkansas,Little River County,33.700920596784286,-94.23524292343497
Nevada,Lyon County,39.020635089039054,-119.18899668920723
Florida,Lee County,26.563496711446923,-81.98483599666163
Oregon,Josephine County,42.36549924369839,-123.55549766819621
Unknown,Manatí Municipio,18.449576281445513,-66.48772747527265
Mississippi,Pike County,31.174907839432034,-90.40416054112698
Tennessee,Coffee County,35.490615992842706,-86.07476264097437
Idaho,Lemhi County,44.94325167609237,-113.93325164191123
Kentucky,Ohio County,37.47819167885656,-86.8488901983773
Nebraska,Sarpy County,41.11292648842861,-96.11199385466541
Georgia,Colquitt County,31.188390466832736,-83.7688482856129
Minnesota,Wilkin County,46.35707533781777,-96.46834016242445
Illinois,Randolph County,38.052082502575985,-89.82517640479925
Maine,Kennebec County,44.40916013653006,-69.76726439603814
Virginia,Smyth County,36.843740368364124,-81.53696663479184
New Mexico,Roosevelt County,34.021183382757854,-103.48002530011489
Pennsylvania,Somerset County,39.97249920506578,-79.0283406143731
Virginia,Washington County,36.72445174313685,-81.95983820929384
North Carolina,Guilford County,36.07946902247948,-79.7889168123334
Idaho,Ada County,43.451100038279854,-116.24116662835355
Oklahoma,Custer County,35.63883772973652,-99.00155570104826
Ohio,Marion County,40.587185341386494,-83.16090310314502
Illinois,Pike County,39.62248017874037,-90.88630427514946
Illinois,Woodford County,40.788264433752985,-89.21132150715266
Georgia,Richmond County,33.359632373910195,-82.07354796594802
Alabama,Pickens County,33.280877026913785,-88.08868813093629
Oklahoma,Ellis County,36.218380812205325,-99.75461818434972
Illinois,Perry County,38.083736797990504,-89.36702108065639
Iowa,Grundy County,42.40186506551902,-92.79141774204464
Colorado,Routt County,40.48506794084811,-106.99119318717702
New Jersey,Somerset County,40.56350690488872,-74.61633664417629
California,Colusa County,39.17757310996472,-122.23702961326399
Illinois,Johnson County,37.45964862027738,-88.88092852450987
Colorado,Hinsdale County,37.821341575537055,-107.30031175772181
Idaho,Cassia County,42.28388099855014,-113.60008828687185
Minnesota,Isanti County,45.56148815915065,-93.29517429495282
Pennsylvania,Erie County,42.11749624629517,-80.09815349932951
Mississippi,Copiah County,31.869237398542477,-90.44879867708748
Texas,Van Zandt County,32.56371670244021,-95.83651611165425
Virginia,Roanoke County,37.269273820353355,-80.06799012471713
Virginia,Augusta County,38.16442650327153,-79.13385446647086
Alaska,Bristol Bay Borough,58.73325606818953,-156.9810152484726
Utah,Piute County,38.33666376002773,-112.12719048660149
Kentucky,Mason County,38.59517315929982,-83.82424668236848
Minnesota,Benton County,45.69913372758316,-93.99882645747871
Texas,Donley County,34.965417595633305,-100.81399160703394
Florida,Bay County,30.132460715873826,-85.63319094816066
Alabama,Lauderdale County,34.90137238398196,-87.65399800670055
Indiana,Fountain County,40.12087076153587,-87.24199169908435
Illinois,Shelby County,39.391156322651234,-88.8055044362434
Illinois,Fayette County,39.000178567074954,-89.02412022832225
Ohio,Perry County,39.73714830893037,-82.23613792020883
Virginia,Danville City,36.583191262383146,-79.40880676956856
Georgia,Banks County,34.3543296712262,-83.49720517968389
Georgia,Wayne County,31.551464438312088,-81.91680483061039
Oklahoma,Oklahoma County,35.55150993774739,-97.40723339196447
Oklahoma,Johnston County,34.316508270694335,-96.66059489124838
North Carolina,Jackson County,35.287586625335805,-83.14084961865605
Utah,Summit County,40.868193457425015,-110.95589340259852
Missouri,Polk County,37.61647897610471,-93.40053266105485
Nevada,Lander County,39.93380604842652,-117.03790840132166
Iowa,Winneshiek County,43.29069081730717,-91.84370118408513
Kentucky,Bracken County,38.68881438736171,-84.09018821792189
Wisconsin,Florence County,45.84844767128827,-88.3981512004828
West Virginia,Roane County,38.714025591136505,-81.34834951247348
Minnesota,Wadena County,46.58575424089207,-94.96943237305932
Virginia,Hopewell City,37.29148622919897,-77.29849134082932
Illinois,Winnebago County,42.33626032597997,-89.16086588623725
Arizona,Gila County,33.79970236582229,-110.81163686388477
Maryland,Wicomico County,38.369410273538506,-75.63153108012723
Kentucky,Carter County,38.3181728441599,-83.04953391258316
North Carolina,Iredell County,35.80704357473452,-80.8734472402805
Virginia,Halifax County,36.76698584845834,-78.93660281563132
North Carolina,Hertford County,36.35863603047738,-76.98071478312936
New York,Montgomery County,42.90228162905018,-74.4396826879388
Minnesota,Pennington County,48.06622664137957,-96.03670781571275
Washington,Whatcom County,48.829616199902766,-121.87281310603294
Oregon,Gilliam County,45.37826905972638,-120.21068528035833
New Jersey,Ocean County,39.865932496053674,-74.24991593187701
Arkansas,Boone County,36.30863910718856,-93.0915351138706
Oklahoma,Comanche County,34.66212239494907,-98.4716796500254
Texas,Jones County,32.73990387382739,-99.8787442497348
Texas,Grimes County,30.543471513081467,-95.98550298476006
Michigan,Genesee County,43.02172289859303,-83.70671102712826
Louisiana,Assumption Parish,29.90237658804744,-91.06074762164732
Mississippi,Calhoun County,33.936450012769264,-89.33644515696868
Mississippi,Greene County,31.214224754279293,-88.63916294100645
Montana,Custer County,46.25270896007308,-105.57171097170199
South Dakota,Roberts County,45.62964355605919,-96.946113406875
Illinois,Ogle County,42.04256635191649,-89.32072665017684
North Dakota,Richland County,46.26463732674015,-96.94826191402028
Wisconsin,Barron County,45.42372325679156,-91.84831200323528
Wisconsin,Iron County,46.3170555845546,-90.26445274496486
Minnesota,Wabasha County,44.28429484834602,-92.23025483649432
California,Del Norte County,41.74494236553362,-123.95780135582768
Oklahoma,Pushmataha County,34.41617066430601,-95.37586235937769
Washington,Chelan County,47.869207119790765,-120.61897347818821
Michigan,Presque Isle County,45.44931309497611,-83.52775645276199
Oklahoma,Cleveland County,35.20305644843516,-97.32645284865131
New York,Sullivan County,41.716421977997626,-74.7681116566979
North Carolina,Polk County,35.279278961419074,-82.16967792592472
North Carolina,Scotland County,34.840884811640514,-79.48042923669408
North Carolina,Harnett County,35.36888321861706,-78.86933370272027
North Carolina,Lee County,35.47518641836412,-79.17148360706668
Indiana,Tipton County,40.311345236046236,-86.05185897527075
Kansas,Clay County,39.34971421394426,-97.1651723604131
Oklahoma,Wagoner County,35.961090272144325,-95.5212032244737
Montana,Richland County,47.78787826233907,-104.56135836685567
Arkansas,Ashley County,33.191204715146064,-91.76845387954562
Arkansas,Desha County,33.83098083095289,-91.25497208733458
Unknown,Vieques Municipio,18.125264584900226,-65.43230486790121
Tennessee,Perry County,35.64263430162771,-87.8589667440428
Minnesota,Washington County,45.03889471584025,-92.88381384602283
Virginia,Portsmouth City,36.85900078385532,-76.35670861691756
Pennsylvania,Fayette County,39.92011701736397,-79.64742568077887
West Virginia,Grant County,39.10513482223714,-79.19557028704126
Virginia,Shenandoah County,38.858304396813004,-78.57085166631475
Texas,Irion County,31.303925021006492,-100.98241927509086
Missouri,Caldwell County,39.65575098816676,-93.982799328253
Florida,Putnam County,29.608634847606965,-81.74430412777957
Indiana,Crawford County,38.29238571970461,-86.451693565287
Missouri,Lewis County,40.0968997007585,-91.72214410050206
Nebraska,Grant County,41.915013247955,-101.74057075639192
Unknown,Loíza Municipio,18.45783165464133,-65.90252330274144
Idaho,Oneida County,42.1949698367288,-112.53935659828723
Illinois,Moultrie County,39.641472159490434,-88.61929519369612
Kentucky,Hopkins County,37.30882015117666,-87.54084221779212
Idaho,Clearwater County,46.67371942754063,-115.65690712991344
Kentucky,Bell County,36.73064829028288,-83.6740950278552
Minnesota,Crow Wing County,46.482373827173824,-94.07087802798557
Unknown,Western District,-14.335555412608306,-170.78452725586249
Unknown,Añasco Municipio,18.287078988983655,-67.13153027792825
Arizona,Graham County,32.932662704520126,-109.88745162756258
Arkansas,St. Francis County,35.021985930971624,-90.74783683547608
Georgia,Echols County,30.71008960741763,-82.89393518831244
Alaska,Dillingham Census Area,59.7139951133289,-158.34827018870337
Kansas,Lincoln County,39.04532806825907,-98.20769851873065
Kansas,Smith County,39.78515635894519,-98.78547279282998
Florida,Jefferson County,30.399489381788644,-83.90766897350566
Unknown,Cidra Municipio,18.173708867185304,-66.16092793542127
Mississippi,Amite County,31.174396526792666,-90.80443148707162
Arkansas,Montgomery County,34.538912380827576,-93.65953124910702
Michigan,Calhoun County,42.24653946630327,-85.00558348174755
Alabama,Cleburne County,33.67455771741423,-85.5187680007624
Colorado,Weld County,40.554829958195874,-104.39253137667926
Oklahoma,Beckham County,35.2687041748075,-99.68195648075492
California,Modoc County,41.58983356890301,-120.72502895401257
Iowa,Polk County,41.68539428359921,-93.57343258293952
Georgia,Liberty County,31.80722900622053,-81.45625286473081
Texas,Navarro County,32.046942857615875,-96.47248640733784
Texas,Brooks County,27.031572643810225,-98.21872111958288
Tennessee,Williamson County,35.893838152428025,-86.8986535568213
Wyoming,Laramie County,41.30706768545601,-104.68962056297158
Washington,Asotin County,46.19180096003931,-117.20307501762335
Minnesota,Traverse County,45.77218448463236,-96.47164135542928
Illinois,Cass County,39.97354671737416,-90.24737505396129
Georgia,Rockdale County,33.654235276521625,-84.02660912596727
Pennsylvania,Juniata County,40.5310650514273,-77.40216199195702
Pennsylvania,Mckean County,41.8076860480804,-78.56905094295624
Oklahoma,Garvin County,34.704581132597504,-97.3093233301029
Nebraska,Burt County,41.85156319064838,-96.32860446711273
New Mexico,San Juan County,36.508510765837485,-108.32060316246168
New York,Orleans County,43.38228243248527,-78.23044410632897
Louisiana,De Soto Parish,32.05545274792983,-93.73728427844782
California,Fresno County,36.758180126437395,-119.64932262928652
Georgia,Elbert County,34.11679328464718,-82.840095497658
Alabama,Barbour County,31.869603244744802,-85.39319697563072
North Carolina,Bladen County,34.6146329432456,-78.56370000219013
Texas,Dallam County,36.27788789066627,-102.60218562029583
Illinois,Sangamon County,39.758174048405934,-89.65891008092245
Oklahoma,Craig County,36.76177822107204,-95.20846960821639
Tennessee,Cumberland County,35.950387904657056,-84.99835158185998
Michigan,Otsego County,45.021434327774514,-84.59899316824122
Iowa,Sac County,42.38626036384768,-95.10539455644067
Utah,Emery County,38.996730651131564,-110.7005974339289
Washington,Ferry County,48.470145291512054,-118.51658618401005
Montana,Wibaux County,46.96532975774759,-104.24894396948133
New Mexico,Lincoln County,33.74530782725495,-105.45929587178463
Oklahoma,Cherokee County,35.90666790680439,-94.9996892399078
Minnesota,Yellow Medicine County,44.71624971211848,-95.86835939927836
Texas,Hunt County,33.12359370387843,-96.08545497449579
Texas,Mitchell County,32.306211752100175,-100.92122865403132
Texas,Wood County,32.78640513994968,-95.38206197116868
Oklahoma,Osage County,36.62918667692839,-96.39849288968284
North Carolina,Cherokee County,35.13385720392201,-84.06344520599691
Michigan,Mecosta County,43.640768185323005,-85.32463354160839
Kentucky,Pike County,37.46904830801383,-82.39586315176767
Florida,Lafayette County,29.985518322103665,-83.18106730537373
North Carolina,Catawba County,35.66204235355262,-81.21507055978927
Kentucky,Breathitt County,37.52161714078104,-83.32408530327791
Texas,Childress County,34.52920145750787,-100.20757494726458
Missouri,Ripley County,36.65282145370255,-90.86388579416653
Illinois,Tazewell County,40.50748354225423,-89.5134477658654
Texas,Jeff Davis County,30.715477820779174,-104.14001978744705
Virginia,Lexington City,37.782530561116644,-79.44389375783454
Arkansas,Sharp County,36.161250646772075,-91.47977874490527
Colorado,Larimer County,40.66641924754006,-105.46114605425194
North Carolina,Tyrrell County,35.869407001688494,-76.17045235849176
Minnesota,Rice County,44.354266547059424,-93.29667857828557
Missouri,Warren County,38.76461639770157,-91.16069308429576
Kentucky,Warren County,36.993576765263946,-86.42379935117917
Louisiana,Caddo Parish,32.5806972451408,-93.88240531839863
South Dakota,Todd County,43.193403775620155,-100.71842849043138
Iowa,Marshall County,42.035849226298595,-92.9987713463103
Oklahoma,Tillman County,34.3728526137375,-98.92424223917598
North Carolina,Macon County,35.15046885098784,-83.4221659106891
West Virginia,Monroe County,37.56037182592421,-80.55055402562304
Indiana,Switzerland County,38.82611988824744,-85.03698727566264
Kentucky,Hickman County,36.678170489073494,-88.97621568795661
Alabama,Geneva County,31.095016691678993,-85.83898489425647
Illinois,Lasalle County,41.34400278016434,-88.88593792528823
Iowa,Delaware County,42.47122089783028,-91.3673414109695
Kansas,Morris County,38.68742924940465,-96.6498496135829
Iowa,Davis County,40.747689080182276,-92.4097172903321
Idaho,Boise County,43.98913946155042,-115.73032248448402
Wisconsin,Monroe County,43.9457158154052,-90.61782411774644
North Carolina,Perquimans County,36.177222850295855,-76.40761998928933
Florida,Hamilton County,30.496426689263522,-82.94795913934125
Alaska,Matanuska-Susitna Borough,62.30424443154375,-149.58147548893402
Indiana,Delaware County,40.22752531843243,-85.39689930060631
Florida,Levy County,29.262068393894324,-82.83042678237368
Unknown,Gurabo Municipio,18.266411366736207,-65.97926918755272
Unknown,Hatillo Municipio,18.44102934503303,-66.79771505833236
Mississippi,Hancock County,30.39377980203325,-89.47456209373954
Georgia,Wilcox County,31.972893200859325,-83.43236380251996
Louisiana,Red River Parish,32.09310192302933,-93.33984504760416
Tennessee,Knox County,35.99320637601021,-83.93709032645262
Maine,Oxford County,44.49978183924341,-70.75657455079809
Missouri,Jackson County,39.00847565983386,-94.34610077471164
Georgia,Towns County,34.91670550288542,-83.73727854734197
Mississippi,Smith County,32.017692927341024,-89.50667752493514
Idaho,Payette County,44.0067583127827,-116.76084539037608
Idaho,Shoshone County,47.35295756485923,-115.89243546255165
North Carolina,Hyde County,35.40811873607441,-76.14496510928633
Iowa,Floyd County,43.05991162323005,-92.78900209533978
Kentucky,Mccracken County,37.05403392235801,-88.71280001268819
Kentucky,Union County,37.65838369474928,-87.94536641592148
South Dakota,Turner County,43.310867753328374,-97.14866023610854
Tennessee,Cocke County,35.925437412484044,-83.12118301351003
Tennessee,Hancock County,36.52364569540557,-83.22182600558726
Tennessee,Hardin County,35.19867609521826,-88.18448518791816
South Carolina,Marion County,34.08005862187289,-79.36251012321429
Unknown,Guayama Municipio,17.97338834739361,-66.13634320712104
Louisiana,Washington Parish,30.853358372077054,-90.0405290716724
Missouri,Stoddard County,36.855610991845296,-89.94433138199653
Georgia,Dooly County,32.15717597679407,-83.7987668499753
Minnesota,Stearns County,45.55214827081842,-94.61310069976601
Nebraska,Saunders County,41.226370509868275,-96.63740074308559
Minnesota,Sherburne County,45.44400001640102,-93.77478804518813
South Dakota,Davison County,43.67473783324805,-98.1459868878923
Tennessee,Claiborne County,36.48585463386456,-83.66041590469148
Texas,Montague County,33.675626552128705,-97.72465312118287
Texas,Brown County,31.77426241580235,-98.99979417599296
Wisconsin,Racine County,42.75117428071774,-87.69608097952725
Wisconsin,Shawano County,44.789155827043714,-88.7654354834234
Iowa,Audubon County,41.684589490090964,-94.90582189358281
Texas,Haskell County,33.17823128709852,-99.73030000908199
Oklahoma,Logan County,35.919338789078324,-97.44331732794072
New York,Oneida County,43.24176706951577,-75.43584362074311
Colorado,Lake County,39.202379470514046,-106.34483773430377
Oklahoma,Pittsburg County,34.923861652049105,-95.74841443145318
West Virginia,Doddridge County,39.26917047780778,-80.70696594997037
West Virginia,Wirt County,39.02242146283987,-81.3786238260525
New Hampshire,Carroll County,43.87384593965285,-71.2029939174573
West Virginia,Tyler County,39.46527763690269,-80.88482519114348
Unknown,Northern Islands Municipality,18.11836930174712,145.63109055461751
Minnesota,Le Sueur County,44.37144277369425,-93.73011503245706
Washington,Douglas County,47.73610892991323,-119.69177462799863
New York,Cattaraugus County,42.24865936110484,-78.67882302432257
Wisconsin,Dodge County,43.41629505115495,-88.70750673245885
Iowa,Jones County,42.12123706553816,-91.13146542131486
Kansas,Barber County,37.22883855207044,-98.6847906246777
Missouri,Pulaski County,37.82462505231534,-92.20766254057168
Alabama,Dale County,31.431827069825463,-85.61103681820732
Kansas,Logan County,38.917336545625595,-101.14839111404956
California,Madera County,37.21804405551268,-119.76264450701261
Missouri,Gentry County,40.21210767628865,-94.40991684930043
Nebraska,Blaine County,41.91275878227338,-99.97690017898424
Utah,Daggett County,40.88733657739981,-109.50770840475182
Wyoming,Platte County,42.13305373084246,-104.96581550081058
North Carolina,Gaston County,35.29434894973627,-81.18024162929115
New Mexico,Guadalupe County,34.86334059626583,-104.79063113285545
Montana,Golden Valley County,46.38130141835123,-109.17506200459782
North Carolina,Johnston County,35.51782181365115,-78.36571404734197
California,Santa Clara County,37.23248418243392,-121.69627914815685
South Carolina,Charleston County,32.826536011788775,-79.89301414192389
Washington,Benton County,46.23986101443832,-119.51112718372903
Missouri,Adair County,40.19056218246973,-92.60071904667512
Ohio,Erie County,41.47059990425005,-82.57634603240699
Illinois,Vermilion County,40.18340162103324,-87.73281521398907
Missouri,St. Louis County,38.64065856403526,-90.44344051445707
Illinois,Boone County,42.32305949620141,-88.82337575126475
California,Tehama County,40.12573618220489,-122.2338848507212
Wisconsin,Dane County,43.06729012745875,-89.41812243700214
Texas,Fisher County,32.74282022049866,-100.40216810477828
Louisiana,Sabine Parish,31.564037655194085,-93.55471745906458
Illinois,Morgan County,39.71555614249109,-90.2015195407793
Georgia,Pulaski County,32.232299084731885,-83.47596113677474
North Carolina,Bertie County,36.06562720374482,-76.96671399416228
North Carolina,Stanly County,35.31192279523005,-80.250995172417
Tennessee,Rhea County,35.608670794006514,-84.92442485859743
North Carolina,Greene County,35.48499572033961,-77.67576267421225
Kentucky,Leslie County,37.09406634577481,-83.38113991673775
Maryland,Somerset County,38.080066115958914,-75.85347057568191
Illinois,Marshall County,41.0331720706708,-89.34479259211975
Kentucky,Lyon County,37.019129186824095,-88.08328266585566
Texas,Concho County,31.326496735876997,-99.86396233157782
Texas,Coke County,31.88853098687637,-100.52991076733369
Tennessee,Overton County,36.34499793352519,-85.28808115836725
Michigan,Huron County,43.91006837177026,-82.85550820840139
Michigan,Iosco County,44.33709294806816,-83.08530066455924
Georgia,Coffee County,31.549271792739418,-82.84920098291674
Georgia,Ware County,31.053632493708456,-82.42367579043999
North Dakota,Grant County,46.35828660041087,-101.63966574034025
Louisiana,Jefferson Parish,29.677452107057018,-90.0977669577099
Louisiana,St. Tammany Parish,30.407855475042258,-89.95464438957777
Iowa,Hardin County,42.38388031853546,-93.24040250014096
Louisiana,Cameron Parish,29.846868401423666,-93.19896005605268
Ohio,Clinton County,39.414937708772605,-83.80839977588988
Minnesota,St. Louis County,47.58986785620623,-92.46148867510033
Ohio,Lorain County,41.45267796121009,-82.15135428621278
Unknown,Vega Alta Municipio,18.4353927827955,-66.33559612956151
Iowa,Boone County,42.036501678426085,-93.93164006308065
Texas,Polk County,30.792719766171615,-94.83002486108006
Nebraska,Dixon County,42.49309877385501,-96.86772081695621
Maryland,Harford County,39.53643618341722,-76.2988753860907
South Carolina,Edgefield County,33.77222047755671,-81.96642700015927
Virginia,Accomack County,37.76493904570397,-75.7565570847123
Wisconsin,Calumet County,44.08160346652874,-88.21805798804701
Kentucky,Knox County,36.89066599949842,-83.85404531838647
Michigan,Ionia County,42.94509382839089,-85.07460311645235
North Carolina,New Hanover County,34.18155533456271,-77.86559756981032
Tennessee,Obion County,36.35823267052264,-89.14879920364226
Kentucky,Calloway County,36.6211012773227,-88.27220111029916
Virginia,Albemarle County,38.02289835818822,-78.5566760798466
Tennessee,Robertson County,36.52543836148183,-86.87057220292623
Virginia,Clarke County,39.1123055769627,-77.99668830033664
Washington,Garfield County,46.43155883569028,-117.54516928678581
Kentucky,Jackson County,37.419776945390375,-84.00576548744671
Minnesota,Cook County,47.72667263462162,-90.3859861109976
South Carolina,Oconee County,34.753500566433395,-83.06590208330543
Louisiana,East Baton Rouge Parish,30.53827519979531,-91.0956486129579
Mississippi,Claiborne County,31.97369260209681,-90.91181333484683
Maryland,St. Mary'S County,38.21586240136863,-76.52906066329417
Michigan,Kent County,43.03215629197419,-85.5492962832141
North Carolina,Pitt County,35.593298974621256,-77.37449655189732
Montana,Carbon County,45.227385711136286,-109.0280158815475
Nebraska,Stanton County,41.916923718183114,-97.19391498021
Georgia,Appling County,31.749280351825256,-82.2889835820392
Iowa,Jasper County,41.68603885231599,-93.05376453716083
Mississippi,Wayne County,31.64078050243608,-88.69579769422253
Texas,Cottle County,34.077648158867895,-100.27874380437376
Virginia,Greensville County,36.675856081666645,-77.55959287429188
Florida,Polk County,27.94887148630418,-81.69768539562489
Texas,Young County,33.17669577924101,-98.68776655732968
Alabama,Tallapoosa County,32.8624049394673,-85.79750224243035
New Hampshire,Rockingham County,42.98459792910197,-71.08905934260036
Colorado,Rio Grande County,37.58252281717251,-106.3832103598813
Iowa,Plymouth County,42.73784731549299,-96.21402739788108
New York,Yates County,42.63344370240266,-77.10544920587141
Washington,King County,47.490923129601335,-121.83595165532782
Oregon,Deschutes County,43.91500980097992,-121.22814179845703
Iowa,Pottawattamie County,41.336612978838986,-95.54239272547875
Missouri,Wright County,37.270139997587556,-92.46870424581725
Montana,Toole County,48.65533123588805,-111.69564432848158
New York,Tioga County,42.170297195469246,-76.30625898191933
Texas,Lee County,30.31067970468915,-96.96570451183499
Georgia,Fulton County,33.79024568393127,-84.4670340210266
Texas,Cherokee County,31.836954641908456,-95.16518313583974
Missouri,Audrain County,39.21575563311344,-91.84158587996322
South Carolina,Colleton County,32.84355893530618,-80.64983915905836
Wisconsin,Jefferson County,43.0208142437237,-88.77586582579255
Arkansas,Greene County,36.11768007380646,-90.55905712004996
Texas,Hall County,34.53077914185033,-100.68112859916141
Wisconsin,Burnett County,45.8627174809668,-92.36756516766303
New Mexico,Torrance County,34.64046215199303,-105.85081958323026
Washington,Pacific County,46.55142531335522,-123.7796674460823
North Carolina,Pender County,34.51509974826811,-77.88843558420558
Texas,Hood County,32.42992672335249,-97.83225706640793
South Dakota,Stanley County,44.41232136606607,-100.73594317273289
Nevada,Washoe County,40.6656402177015,-119.66432457628993
Kentucky,Ballard County,37.05849257801871,-88.99947478272651
Texas,Archer County,33.615294219194375,-98.68767480233826
Texas,Baylor County,33.616489499546994,-99.21351514269503
Texas,San Augustine County,31.39421982522198,-94.16819370155689
Nevada,Storey County,39.4470222750957,-119.52933247870806
Georgia,Schley County,32.261685807704076,-84.3147208165685
Texas,Madison County,30.965538597855247,-95.92841010713708
California,San Joaquin County,37.934765183750024,-121.27143844405619
Mississippi,Winston County,33.08849100004157,-89.03442917432878
Kentucky,Henry County,38.4484679290521,-85.11892997861106
Kentucky,Mercer County,37.81103077720452,-84.87443668674534
Nebraska,Wheeler County,41.91477030550802,-98.52818602281539
Kentucky,Lewis County,38.531499571916775,-83.3781291431139
Minnesota,Grant County,45.934047292071895,-96.01218289825485
Mississippi,Humphreys County,33.1286972896248,-90.52662102240394
Alabama,Clarke County,31.676659580196336,-87.8308098506501
Kansas,Chase County,38.30204585331648,-96.59392863806217
Kentucky,Trigg County,36.80632040725564,-87.87337136541777
Alabama,Houston County,31.15318797177888,-85.30252738343566
South Dakota,Aurora County,43.71801953106109,-98.56156289730572
Alaska,Aleutians East Borough,55.22452101753062,-161.9472287468522
Nebraska,Franklin County,40.17634485613006,-98.95279623850331
Maryland,Kent County,39.235603894429076,-76.0958206019082
Kansas,Crawford County,37.50731510693563,-94.85181137108627
Minnesota,Chippewa County,45.02235488988196,-95.56668087020945
South Dakota,Pennington County,44.003713574244074,-102.82381500664867
South Carolina,Hampton County,32.77627629288387,-81.1407026043453
Idaho,Fremont County,44.228774107169876,-111.48195586549004
Georgia,Bryan County,32.01322433251489,-81.44247222348508
Virginia,Dinwiddie County,37.07593835652588,-77.63228829843861
Florida,St. Lucie County,27.380907413684334,-80.44560988377268
New York,Monroe County,43.309161106683575,-77.68017836152146
South Dakota,Lincoln County,43.27892214244024,-96.7218242759529
Wisconsin,Chippewa County,45.06940800098129,-91.2798860253463
Kansas,Woodson County,37.886670206048244,-95.74016770722763
Kentucky,Marshall County,36.88344658785063,-88.32938052274802
Georgia,Clinch County,30.91494689711031,-82.70623706450006
Georgia,Lowndes County,30.833856898781935,-83.26770769205945
Hawaii,Kalawao County,21.211889811263394,-156.95404159075542
Hawaii,Kauai County,22.01107986979843,-159.70543820022309
Michigan,Macomb County,42.67279509989999,-82.91017525778909
Georgia,Turner County,31.716384751914184,-83.62409297556381
Illinois,Jasper County,39.01003945167469,-88.15384111583988
